symbol,arm,direction,created_time,fill_time,exit_time,entry,stop,target,exit_price,outcome,gross_R,cost_R,net_R,hold_bars_4h,zone_pierce,session,month
BTCUSDT,pullback_v1,LONG,2025-07-28 12:00:00+00:00,2025-07-28 14:15:00+00:00,2025-07-30 14:15:00+00:00,118030.74202580049,116859.42354566326,119436.32420196517,117690.0,timeout,-0.29090467842748124,0.15115113100406202,-0.44205580943154327,12.0,False,visible,2025-07
BTCUSDT,pullback_v1,LONG,2025-07-31 12:00:00+00:00,2025-07-31 13:30:00+00:00,2025-07-31 19:45:00+00:00,118032.71496900808,116743.37601930648,119579.92170865001,116743.37601930648,stop,-1.0,0.1373177103619551,-1.1373177103619552,1.5625,False,visible,2025-07
BTCUSDT,pullback_v1,LONG,2025-08-06 16:00:00+00:00,2025-08-06 16:15:00+00:00,2025-08-07 11:15:00+00:00,115079.01659058227,113722.77823573622,116706.50261639753,116706.50261639753,target,1.2000000000000022,0.12727742455378932,1.0727225754462129,4.75,False,visible,2025-08
BTCUSDT,pullback_v1,LONG,2025-08-14 12:00:00+00:00,2025-08-14 12:30:00+00:00,2025-08-14 12:30:00+00:00,118820.97218982494,117140.01750736406,120838.11780877801,120838.11780877801,target,1.2000000000000068,0.10602990083219263,1.0939700991678143,0.0,False,visible,2025-08
BTCUSDT,pullback_v1,SHORT,2025-08-22 12:00:00+00:00,2025-08-22 14:15:00+00:00,2025-08-22 15:00:00+00:00,115223.82982674007,116530.32911916827,113656.03067582623,116530.32911916827,stop,-1.0,0.1322891988857382,-1.1322891988857382,0.1875,False,visible,2025-08
BTCUSDT,pullback_v1,SHORT,2025-08-28 04:00:00+00:00,2025-08-28 04:45:00+00:00,2025-08-29 06:15:00+00:00,112991.64374421726,114652.51659959616,110998.5963177626,110998.5963177626,target,1.199999999999993,0.10204722478751121,1.0979527752124818,6.375,False,visible,2025-08
BTCUSDT,pullback_v1,SHORT,2025-09-02 00:00:00+00:00,2025-09-02 03:15:00+00:00,2025-09-02 12:30:00+00:00,110393.6582396663,111841.9485262531,108655.70989576213,108655.70989576213,target,1.200000000000008,0.1143351501374416,1.0856648498625663,2.3125,False,night,2025-09
BTCUSDT,pullback_v1,SHORT,2025-09-04 20:00:00+00:00,2025-09-04 22:15:00+00:00,2025-09-05 07:00:00+00:00,110595.58598587634,112003.05851152044,108906.61895510343,112003.05851152044,stop,-1.0,0.11786615792226335,-1.1178661579222633,2.1875,False,visible,2025-09
BTCUSDT,pullback_v1,SHORT,2025-09-09 16:00:00+00:00,2025-09-09 18:15:00+00:00,2025-09-10 07:45:00+00:00,111153.31151165666,112389.09839116092,109670.36725625156,112389.09839116092,stop,-1.0,0.13491805911903623,-1.1349180591190362,3.375,False,visible,2025-09
BTCUSDT,pullback_v1,LONG,2025-09-17 16:00:00+00:00,2025-09-17 18:15:00+00:00,2025-09-17 22:00:00+00:00,114846.41040780225,113758.43185691368,116151.98466886854,116151.98466886854,target,1.2000000000000026,0.15833916529972777,1.041660834700275,0.9375,False,visible,2025-09
BTCUSDT,pullback_v1,LONG,2025-09-19 12:00:00+00:00,2025-09-19 15:00:00+00:00,2025-09-21 15:00:00+00:00,115572.77616205894,114439.35082584464,116932.8865655161,115496.8,timeout,-0.06703234843214771,0.15295155199381386,-0.21998390042596155,12.0,False,visible,2025-09
BTCUSDT,pullback_v1,SHORT,2025-09-28 20:00:00+00:00,2025-09-28 22:00:00+00:00,2025-09-29 08:45:00+00:00,111466.71702041541,112349.18348698782,110407.75726052851,112349.18348698782,stop,-1.0,0.18946904144703072,-1.1894690414470308,2.6875,False,visible,2025-09
BTCUSDT,pullback_v1,LONG,2025-10-09 12:00:00+00:00,2025-10-09 14:45:00+00:00,2025-10-10 15:15:00+00:00,121020.19554190869,119289.65000188013,123096.85018994295,119289.65000188013,stop,-1.0,0.10489772682310772,-1.1048977268231077,6.125,False,visible,2025-10
BTCUSDT,pullback_v1,SHORT,2025-10-21 12:00:00+00:00,2025-10-21 14:15:00+00:00,2025-10-21 14:45:00+00:00,110290.36962773168,112065.20392187982,108160.56847475392,112065.20392187982,stop,-1.0,0.09321183109153358,-1.0932118310915335,0.125,False,visible,2025-10
BTCUSDT,pullback_v1,SHORT,2025-10-23 04:00:00+00:00,2025-10-23 06:15:00+00:00,2025-10-24 12:30:00+00:00,109794.69353485243,111939.04930253267,107221.46661363613,111939.04930253267,stop,-1.0,0.07680257296131501,-1.076802572961315,7.5625,False,visible,2025-10
BTCUSDT,pullback_v1,SHORT,2025-10-31 12:00:00+00:00,2025-10-31 15:00:00+00:00,2025-10-31 16:45:00+00:00,111222.81890102634,113280.03690543526,108754.15729573565,108754.15729573565,target,1.1999999999999944,0.08109700964797577,1.1189029903520187,0.4375,False,visible,2025-10
BTCUSDT,pullback_v1,SHORT,2025-11-02 04:00:00+00:00,2025-11-02 07:45:00+00:00,2025-11-03 02:30:00+00:00,110835.24245599535,112305.0721798275,109071.44678739677,109071.44678739677,target,1.2,0.11311028821116573,1.0868897117888343,4.6875,False,night,2025-11
BTCUSDT,pullback_v1,SHORT,2025-11-09 16:00:00+00:00,2025-11-09 18:45:00+00:00,2025-11-10 00:30:00+00:00,104340.73551769622,105988.6360606998,102363.25486609191,105988.6360606998,stop,-1.0,0.09497606147472659,-1.0949760614747266,1.4375,False,visible,2025-11
BTCUSDT,pullback_v1,SHORT,2025-11-12 08:00:00+00:00,2025-11-12 09:00:00+00:00,2025-11-12 15:45:00+00:00,104484.04654568147,106077.08187054507,102572.40415584516,102572.40415584516,target,1.2,0.09838204299201089,1.1016179570079891,1.6875,False,visible,2025-11
BTCUSDT,pullback_v1,SHORT,2025-11-26 16:00:00+00:00,2025-11-26 17:15:00+00:00,2025-11-26 21:30:00+00:00,88550.26243063287,90382.44010132499,86351.64922580232,90382.44010132499,stop,-1.0,0.07249591334435007,-1.0724959133443501,1.0625,False,visible,2025-11
BTCUSDT,pullback_v1,SHORT,2025-12-02 12:00:00+00:00,2025-12-02 14:45:00+00:00,2025-12-02 15:00:00+00:00,88954.31606102179,90548.51092781802,87041.28222086633,90548.51092781802,stop,-1.0,0.08369834633810051,-1.0836983463381005,0.0625,False,visible,2025-12
BTCUSDT,pullback_v1,SHORT,2025-12-07 16:00:00+00:00,2025-12-07 17:15:00+00:00,2025-12-07 18:15:00+00:00,90236.37594589854,91601.60808729734,88598.09737622,91601.60808729734,stop,-1.0,0.09914399157066844,-1.0991439915706684,0.25,False,visible,2025-12
BTCUSDT,pullback_v1,SHORT,2025-12-08 16:00:00+00:00,2025-12-08 16:30:00+00:00,2025-12-09 15:45:00+00:00,90401.98701628753,92109.26843763846,88353.24931066643,92109.26843763846,stop,-1.0,0.07942626144032673,-1.0794262614403267,5.8125,False,visible,2025-12
BTCUSDT,pullback_v1,SHORT,2025-12-11 16:00:00+00:00,2025-12-11 18:30:00+00:00,2025-12-11 21:15:00+00:00,90894.89581546339,92626.01119367652,88817.55736160764,92626.01119367652,stop,-1.0,0.07875982469980058,-1.0787598246998007,0.6875,False,visible,2025-12
BTCUSDT,pullback_v1,SHORT,2025-12-17 12:00:00+00:00,2025-12-17 14:45:00+00:00,2025-12-17 14:45:00+00:00,89068.61511002108,90537.58026438057,87305.8569247897,87305.8569247897,target,1.200000000000008,0.09095036888283921,1.1090496311171687,0.0,False,visible,2025-12
BTCUSDT,pullback_v1,SHORT,2025-12-18 12:00:00+00:00,2025-12-18 13:30:00+00:00,2025-12-18 17:00:00+00:00,88558.68537068497,90134.78778466489,86667.36247390906,86667.36247390906,target,1.1999999999999964,0.08428261188978757,1.115717388110209,0.875,False,visible,2025-12
BTCUSDT,pullback_v1,SHORT,2025-12-19 04:00:00+00:00,2025-12-19 07:00:00+00:00,2025-12-21 07:00:00+00:00,88224.25264272415,90216.94397369772,85833.02304555586,88079.0,timeout,0.07289269565557235,0.0664108770420709,0.006481818613501458,12.0,False,night,2025-12
BTCUSDT,pullback_v1,SHORT,2025-12-22 20:00:00+00:00,2025-12-22 20:45:00+00:00,2025-12-23 14:45:00+00:00,88373.79820177812,89788.31002616353,86676.38401251564,86676.38401251564,target,1.1999999999999897,0.09371480323981278,1.106285196760177,4.5,False,visible,2025-12
BTCUSDT,pullback_v1,SHORT,2025-12-23 20:00:00+00:00,2025-12-23 20:30:00+00:00,2025-12-24 14:30:00+00:00,88260.72322659924,89660.75214181723,86580.68852833763,86580.68852833763,target,1.2000000000000104,0.09456310751930794,1.1054368924807025,4.5,False,visible,2025-12
BTCUSDT,pullback_v1,SHORT,2025-12-25 12:00:00+00:00,2025-12-25 15:15:00+00:00,2025-12-26 02:15:00+00:00,87985.70570703437,89102.03576469774,86646.10963783834,89102.03576469774,stop,-1.0,0.11822539190318086,-1.1182253919031808,2.75,False,visible,2025-12
BTCUSDT,pullback_v1,SHORT,2025-12-27 20:00:00+00:00,2025-12-27 22:00:00+00:00,2025-12-29 02:00:00+00:00,87870.86765293179,88874.72866204202,86666.2344419995,88874.72866204202,stop,-1.0,0.1312993534794461,-1.131299353479446,7.0,False,visible,2025-12
BTCUSDT,pullback_v1,SHORT,2025-12-29 12:00:00+00:00,2025-12-29 14:30:00+00:00,2025-12-30 15:45:00+00:00,87977.01395405016,89077.24543289997,86656.73617943039,89077.24543289997,stop,-1.0,0.11994341506119413,-1.1199434150611942,6.3125,False,visible,2025-12
BTCUSDT,pullback_v1,SHORT,2026-01-01 00:00:00+00:00,2026-01-01 01:15:00+00:00,2026-01-02 03:30:00+00:00,87985.9368267622,89031.44376723474,86731.32849819517,89031.44376723474,stop,-1.0,0.12623436548445388,-1.126234365484454,6.5625,False,night,2026-01
BTCUSDT,pullback_v1,LONG,2026-01-07 12:00:00+00:00,2026-01-07 15:15:00+00:00,2026-01-08 07:00:00+00:00,91015.36062694209,89679.27682894847,92618.66118453443,89679.27682894847,stop,-1.0,0.1021814957605415,-1.1021814957605416,3.9375,False,visible,2026-01
BTCUSDT,pullback_v1,LONG,2026-01-12 08:00:00+00:00,2026-01-12 08:30:00+00:00,2026-01-12 16:15:00+00:00,90884.41586486995,89894.59963593418,92072.19533959289,92072.19533959289,target,1.2000000000000088,0.1377292267109828,1.062270773289026,1.9375,False,visible,2026-01
BTCUSDT,pullback_v1,LONG,2026-01-12 20:00:00+00:00,2026-01-12 21:45:00+00:00,2026-01-13 09:00:00+00:00,90937.60541787161,89798.22107750285,92304.86662631413,92304.86662631413,target,1.2000000000000026,0.11971939870848076,1.0802806012915218,2.8125,False,visible,2026-01
BTCUSDT,pullback_v1,LONG,2026-01-18 20:00:00+00:00,2026-01-18 23:45:00+00:00,2026-01-19 00:00:00+00:00,94192.89508874908,93333.36640926663,95224.329504128,93333.36640926663,stop,-1.0,0.16438002129050372,-1.1643800212905038,0.0625,False,visible,2026-01
BTCUSDT,pullback_v1,SHORT,2026-01-27 20:00:00+00:00,2026-01-27 21:00:00+00:00,2026-01-29 02:30:00+00:00,89484.41214650174,90718.4365969494,88003.58280596454,88003.58280596454,target,1.2000000000000046,0.10877144141759934,1.0912285585824053,7.375,False,visible,2026-01
BTCUSDT,pullback_v1,SHORT,2026-02-14 08:00:00+00:00,2026-02-14 08:00:00+00:00,2026-02-16 08:00:00+00:00,69525.91182745353,71122.61291601414,67609.8705211808,68512.1,timeout,0.6349415270753329,0.06531521052271223,0.5696263165526206,12.0,False,visible,2026-02
BTCUSDT,pullback_v1,SHORT,2026-02-16 12:00:00+00:00,2026-02-16 12:15:00+00:00,2026-02-16 15:30:00+00:00,69452.30677530395,70789.90522752822,67847.18863263483,67847.18863263483,target,1.2,0.07788470447892616,1.1221152955210738,0.8125,False,visible,2026-02
BTCUSDT,pullback_v1,SHORT,2026-02-20 08:00:00+00:00,2026-02-20 09:00:00+00:00,2026-02-20 13:30:00+00:00,68171.89629224427,69419.65053291443,66674.5912034401,66674.5912034401,target,1.199999999999993,0.08195351384535864,1.1180464861546344,1.125,False,visible,2026-02
BTCUSDT,pullback_v1,SHORT,2026-02-20 20:00:00+00:00,2026-02-20 22:30:00+00:00,2026-02-22 22:30:00+00:00,68094.68715415827,69410.33044561319,66515.91520441236,67644.1,timeout,0.34248428664883174,0.07763656866161817,0.26484771798721357,12.0,False,visible,2026-02
BTCUSDT,pullback_v1,SHORT,2026-02-25 12:00:00+00:00,2026-02-25 13:45:00+00:00,2026-02-25 16:15:00+00:00,66485.96271100786,67861.18172202272,64835.69989779001,67861.18172202272,stop,-1.0,0.07251859032468956,-1.0725185903246897,0.625,False,visible,2026-02
BTCUSDT,pullback_v1,SHORT,2026-02-28 16:00:00+00:00,2026-02-28 19:30:00+00:00,2026-03-01 02:00:00+00:00,66448.7570524391,68017.67602215067,64566.054288785235,68017.67602215067,stop,-1.0,0.0635298173474076,-1.0635298173474077,1.625,False,visible,2026-02
BTCUSDT,pullback_v1,SHORT,2026-03-01 20:00:00+00:00,2026-03-01 22:00:00+00:00,2026-03-02 15:00:00+00:00,66510.6107214168,68187.13381901555,64498.7830042983,68187.13381901555,stop,-1.0,0.05950762994259838,-1.0595076299425983,4.25,False,visible,2026-03
BTCUSDT,pullback_v1,SHORT,2026-03-09 08:00:00+00:00,2026-03-09 09:30:00+00:00,2026-03-10 02:30:00+00:00,68210.6660847963,69669.11967552664,66460.52177591991,69669.11967552664,stop,-1.0,0.07015375722443018,-1.0701537572244302,4.25,False,visible,2026-03
BTCUSDT,pullback_v1,LONG,2026-03-18 12:00:00+00:00,2026-03-18 14:00:00+00:00,2026-03-18 20:00:00+00:00,71931.85500898119,70542.66001054969,73598.889007099,70542.66001054969,stop,-1.0,0.07766928518695797,-1.077669285186958,1.5,False,visible,2026-03
BTCUSDT,pullback_v1,SHORT,2026-03-23 08:00:00+00:00,2026-03-23 11:00:00+00:00,2026-03-23 11:00:00+00:00,70316.96003598397,71580.93053183747,68800.19544095977,68800.19544095977,target,1.2,0.08344770736341699,1.116552292636583,0.0,False,visible,2026-03
BTCUSDT,pullback_v1,SHORT,2026-03-24 20:00:00+00:00,2026-03-24 21:30:00+00:00,2026-03-25 11:15:00+00:00,70344.27065111666,71812.91299393,68581.89983974065,71812.91299393,stop,-1.0,0.0718462234818499,-1.07184622348185,3.4375,False,visible,2026-03
BTCUSDT,pullback_v1,SHORT,2026-03-31 00:00:00+00:00,2026-03-31 01:30:00+00:00,2026-03-31 08:45:00+00:00,68141.73915496403,69307.72115349019,66742.56075673264,66742.56075673264,target,1.200000000000005,0.08766225281492036,1.1123377471850846,1.8125,False,night,2026-03
BTCUSDT,pullback_v1,SHORT,2026-03-31 16:00:00+00:00,2026-03-31 16:30:00+00:00,2026-04-02 04:15:00+00:00,67983.82015308575,69297.8795550252,66406.94887075842,66406.94887075842,target,1.1999999999999889,0.07760359240923238,1.1223964075907564,8.9375,False,visible,2026-03
BTCUSDT,pullback_v1,SHORT,2026-04-04 12:00:00+00:00,2026-04-04 15:00:00+00:00,2026-04-05 23:00:00+00:00,67520.4544433784,68441.94100512985,66414.67056927667,68441.94100512985,stop,-1.0,0.109910101643334,-1.109910101643334,8.0,False,visible,2026-04
BTCUSDT,pullback_v1,LONG,2026-04-12 12:00:00+00:00,2026-04-12 14:30:00+00:00,2026-04-13 14:45:00+00:00,70767.98025386906,69693.42430374202,72057.44739402148,72057.44739402148,target,1.1999999999999864,0.09878682479795904,1.1012131752020273,6.0625,False,visible,2026-04
BTCUSDT,pullback_v1,LONG,2026-04-19 20:00:00+00:00,2026-04-19 21:45:00+00:00,2026-04-20 15:15:00+00:00,74372.61738211886,73237.09978784261,75735.23849525035,75735.23849525035,target,1.2,0.0982450000207031,1.1017549999792968,4.375,False,visible,2026-04
BTCUSDT,pullback_v1,LONG,2026-04-21 16:00:00+00:00,2026-04-21 19:30:00+00:00,2026-04-21 23:45:00+00:00,74783.74064707804,73561.37867458617,76250.57501406828,76250.57501406828,target,1.1999999999999975,0.09176955230531218,1.1082304476946854,1.0625,False,visible,2026-04
BTCUSDT,pullback_v1,LONG,2026-04-27 12:00:00+00:00,2026-04-27 15:15:00+00:00,2026-04-28 11:45:00+00:00,77096.30908122472,76107.45262373518,78282.93683021217,76107.45262373518,stop,-1.0,0.11694767500980803,-1.116947675009808,5.125,False,visible,2026-04
BTCUSDT,pullback_v1,LONG,2026-04-29 12:00:00+00:00,2026-04-29 12:15:00+00:00,2026-04-29 15:30:00+00:00,76963.14224264618,75991.72293045199,78128.84541727921,75991.72293045199,stop,-1.0,0.11884127885331877,-1.1188412788533189,0.8125,False,visible,2026-04
BTCUSDT,pullback_v1,LONG,2026-05-07 16:00:00+00:00,2026-05-07 17:15:00+00:00,2026-05-09 17:15:00+00:00,79498.46800254335,78285.47643106306,80954.0578883197,80778.4,timeout,1.0551862251562576,0.09830876389214259,0.956877461264115,12.0,False,visible,2026-05
BTCUSDT,pullback_v1,LONG,2026-05-12 12:00:00+00:00,2026-05-12 13:45:00+00:00,2026-05-13 14:00:00+00:00,80423.5314928823,79484.35078096691,81550.5483471808,79484.35078096691,stop,-1.0,0.12844737515243027,-1.1284473751524302,6.0625,False,visible,2026-05
BTCUSDT,pullback_v1,LONG,2026-05-15 04:00:00+00:00,2026-05-15 05:30:00+00:00,2026-05-15 13:30:00+00:00,80365.73013605694,79252.59013480014,81701.4981375651,79252.59013480014,stop,-1.0,0.1082959870887566,-1.1082959870887565,2.0,False,visible,2026-05
BTCUSDT,pullback_v1,SHORT,2026-05-23 20:00:00+00:00,2026-05-23 21:00:00+00:00,2026-05-24 14:15:00+00:00,77332.32911862583,78303.70115946868,76166.68266961441,76166.68266961441,target,1.199999999999997,0.11941716335307336,1.0805828366469237,4.3125,False,visible,2026-05
BTCUSDT,pullback_v1,SHORT,2026-05-25 04:00:00+00:00,2026-05-25 04:30:00+00:00,2026-05-26 17:30:00+00:00,77194.45044512789,78181.1376907747,76010.42575035171,76010.42575035171,target,1.2000000000000028,0.11735398038087125,1.0826460196191316,9.25,False,visible,2026-05
BTCUSDT,pullback_v1,SHORT,2026-06-11 16:00:00+00:00,2026-06-11 18:00:00+00:00,2026-06-11 18:00:00+00:00,63727.95308352972,65046.12373271006,62146.148304513306,63396.5,unresolved,0.25144929735449784,0.07251863003074381,0.178930667323754,0.0,False,visible,2026-06
ETHUSDT,pullback_v1,SHORT,2024-11-06 00:00:00+00:00,2024-11-06 00:45:00+00:00,2024-11-06 02:30:00+00:00,2492.91194610719,2546.492519999247,2428.615257436721,2546.492519999247,stop,-1.0,0.0697896205198189,-1.069789620519819,0.4375,False,night,2024-11
ETHUSDT,pullback_v1,LONG,2024-11-14 12:00:00+00:00,2024-11-14 15:45:00+00:00,2024-11-16 12:00:00+00:00,3066.113965619728,2946.651041422258,3209.469474656692,3209.469474656692,target,1.2000000000000022,0.03849873070934755,1.1615012692906546,11.0625,False,visible,2024-11
ETHUSDT,pullback_v1,LONG,2024-11-17 00:00:00+00:00,2024-11-17 01:45:00+00:00,2024-11-18 23:45:00+00:00,3086.316320837386,2978.4122270118514,3215.801233428027,3215.801233428027,target,1.2,0.0429036037199968,1.1570963962800032,11.5,False,night,2024-11
ETHUSDT,pullback_v1,LONG,2024-11-19 12:00:00+00:00,2024-11-19 13:30:00+00:00,2024-11-21 12:15:00+00:00,3102.4517993852082,3004.482123037182,3220.0154110028398,3220.0154110028398,target,1.2000000000000028,0.04750120519482127,1.1524987948051815,11.6875,False,visible,2024-11
ETHUSDT,pullback_v1,LONG,2024-11-26 08:00:00+00:00,2024-11-26 11:15:00+00:00,2024-11-27 04:30:00+00:00,3300.743987217827,3192.8867271920108,3430.172699248806,3430.172699248806,target,1.1999999999999966,0.0459043367098484,1.1540956632901482,4.3125,False,visible,2024-11
ETHUSDT,pullback_v1,LONG,2024-12-03 12:00:00+00:00,2024-12-03 13:45:00+00:00,2024-12-04 00:45:00+00:00,3568.5292526431504,3481.215033497441,3673.3063156180015,3673.3063156180015,target,1.1999999999999957,0.06130495045751951,1.1386950495424761,2.75,False,visible,2024-12
ETHUSDT,pullback_v1,LONG,2024-12-05 20:00:00+00:00,2024-12-05 22:15:00+00:00,2024-12-05 22:15:00+00:00,3660.8597664023987,3553.615605364183,3789.5527596482575,3789.5527596482575,target,1.2,0.05120362354876194,1.148796376451238,0.0,False,visible,2024-12
ETHUSDT,pullback_v1,LONG,2024-12-14 16:00:00+00:00,2024-12-14 17:45:00+00:00,2024-12-15 23:30:00+00:00,3841.699999512725,3751.5606687443787,3949.8671964347404,3949.8671964347404,target,1.200000000000003,0.06392936302221472,1.1360706369777884,7.4375,False,visible,2024-12
ETHUSDT,pullback_v1,LONG,2024-12-17 20:00:00+00:00,2024-12-17 22:15:00+00:00,2024-12-18 19:45:00+00:00,3896.752432143121,3800.272309722028,4012.528579048433,3800.272309722028,stop,-1.0,0.060583760691173966,-1.0605837606911739,5.375,False,visible,2024-12
ETHUSDT,pullback_v1,SHORT,2024-12-25 08:00:00+00:00,2024-12-25 10:00:00+00:00,2024-12-26 08:15:00+00:00,3509.606097793888,3616.7298398141884,3381.0576073695274,3381.0576073695274,target,1.1999999999999966,0.04914325290926818,1.1508567470907285,5.5625,False,visible,2024-12
ETHUSDT,pullback_v1,SHORT,2024-12-30 00:00:00+00:00,2024-12-30 01:15:00+00:00,2024-12-30 13:45:00+00:00,3421.6113226652606,3486.9359872415457,3343.2217251737184,3343.2217251737184,target,1.2,0.07856782759296578,1.1214321724070342,3.125,False,night,2024-12
ETHUSDT,pullback_v1,SHORT,2024-12-31 08:00:00+00:00,2024-12-31 08:30:00+00:00,2025-01-01 09:15:00+00:00,3409.251281501914,3486.1798649455554,3316.9369813695444,3316.9369813695444,target,1.2,0.06647564134596791,1.133524358654032,6.1875,False,visible,2024-12
ETHUSDT,pullback_v1,SHORT,2025-01-02 00:00:00+00:00,2025-01-02 00:15:00+00:00,2025-01-02 09:45:00+00:00,3392.7567181961913,3455.9409778690165,3316.9356065888014,3455.9409778690165,stop,-1.0,0.08054434923581236,-1.0805443492358124,2.375,False,night,2025-01
ETHUSDT,pullback_v1,LONG,2025-01-07 12:00:00+00:00,2025-01-07 14:45:00+00:00,2025-01-07 15:30:00+00:00,3554.7428092692808,3492.923139891589,3628.9264125225104,3492.923139891589,stop,-1.0,0.08625271321538429,-1.0862527132153843,0.1875,False,visible,2025-01
ETHUSDT,pullback_v1,SHORT,2025-01-15 12:00:00+00:00,2025-01-15 13:30:00+00:00,2025-01-15 16:15:00+00:00,3275.1444201665704,3357.466651164479,3176.3577429690795,3357.466651164479,stop,-1.0,0.05967667021043995,-1.0596766702104399,0.6875,False,visible,2025-01
ETHUSDT,pullback_v1,SHORT,2025-01-19 12:00:00+00:00,2025-01-19 14:00:00+00:00,2025-01-19 15:00:00+00:00,3314.892589537963,3419.513237686524,3189.34781175969,3419.513237686524,stop,-1.0,0.047527318672756044,-1.047527318672756,0.25,False,visible,2025-01
ETHUSDT,pullback_v1,SHORT,2025-01-20 04:00:00+00:00,2025-01-20 05:00:00+00:00,2025-01-20 06:45:00+00:00,3315.5813500413424,3454.5113012796555,3148.8654085553667,3454.5113012796555,stop,-1.0,0.03579769503072057,-1.0357976950307206,0.4375,False,night,2025-01
ETHUSDT,pullback_v1,SHORT,2025-01-22 08:00:00+00:00,2025-01-22 11:15:00+00:00,2025-01-24 11:15:00+00:00,3314.9496375522817,3432.32607747634,3174.097909643412,3403.0,timeout,-0.7501536296780372,0.042363053944603817,-0.792516683622641,12.0,False,visible,2025-01
ETHUSDT,pullback_v1,SHORT,2025-01-30 08:00:00+00:00,2025-01-30 09:30:00+00:00,2025-01-31 11:15:00+00:00,3218.3008290500156,3309.0574213648833,3109.3929182721745,3309.0574213648833,stop,-1.0,0.05319119107983732,-1.0531911910798373,6.4375,False,visible,2025-01
ETHUSDT,pullback_v1,SHORT,2025-02-12 20:00:00+00:00,2025-02-12 22:15:00+00:00,2025-02-13 18:00:00+00:00,2712.6398845311764,2796.9253448768327,2611.497332116389,2611.497332116389,target,1.200000000000001,0.0482759400032922,1.151724059996709,4.9375,False,visible,2025-02
ETHUSDT,pullback_v1,SHORT,2025-02-14 00:00:00+00:00,2025-02-14 02:00:00+00:00,2025-02-14 18:00:00+00:00,2704.6423352127817,2785.113677852523,2608.0767240450923,2785.113677852523,stop,-1.0,0.05041500948954744,-1.0504150094895475,4.0,False,night,2025-02
ETHUSDT,pullback_v1,SHORT,2025-02-15 16:00:00+00:00,2025-02-15 18:45:00+00:00,2025-02-17 12:30:00+00:00,2706.534942238947,2775.3289281795755,2623.982159110193,2775.3289281795755,stop,-1.0,0.05901391463001106,-1.059013914630011,10.4375,False,visible,2025-02
ETHUSDT,pullback_v1,SHORT,2025-02-18 08:00:00+00:00,2025-02-18 10:30:00+00:00,2025-02-18 17:15:00+00:00,2704.7940073412037,2774.7483215332195,2620.848830310785,2620.848830310785,target,1.1999999999999948,0.05799772405566478,1.14200227594433,1.6875,False,visible,2025-02
ETHUSDT,pullback_v1,SHORT,2025-02-19 00:00:00+00:00,2025-02-19 02:45:00+00:00,2025-02-21 02:45:00+00:00,2698.488162485428,2771.5604970631603,2610.8013609921495,2735.18,timeout,-0.502130357906386,0.05539349833447944,-0.5575238562408655,12.0,False,night,2025-02
ETHUSDT,pullback_v1,SHORT,2025-02-22 08:00:00+00:00,2025-02-22 09:00:00+00:00,2025-02-22 15:45:00+00:00,2706.8491256034436,2780.07771627329,2618.9748167996277,2780.07771627329,stop,-1.0,0.055446563306277924,-1.055446563306278,1.6875,False,visible,2025-02
ETHUSDT,pullback_v1,SHORT,2025-03-02 16:00:00+00:00,2025-03-02 16:30:00+00:00,2025-03-02 16:30:00+00:00,2385.630870647769,2472.585714745956,2281.2850577299446,2472.585714745956,stop,-1.0,0.04115292647676956,-1.0411529264767696,0.0,True,visible,2025-03
ETHUSDT,pullback_v1,SHORT,2025-03-06 00:00:00+00:00,2025-03-06 03:00:00+00:00,2025-03-07 00:15:00+00:00,2291.9492602144496,2399.362214651827,2163.053714889597,2163.053714889597,target,1.2,0.032006603936455505,1.1679933960635445,5.3125,False,night,2025-03
ETHUSDT,pullback_v1,SHORT,2025-03-19 00:00:00+00:00,2025-03-19 00:30:00+00:00,2025-03-19 10:30:00+00:00,1944.1770240326516,1989.515293507309,1889.7711006630627,1989.515293507309,stop,-1.0,0.064322383051675,-1.064322383051675,2.5,False,night,2025-03
ETHUSDT,pullback_v1,SHORT,2025-03-21 16:00:00+00:00,2025-03-21 16:45:00+00:00,2025-03-23 07:45:00+00:00,1964.9076493810906,2010.709827695139,1909.9450354042326,2010.709827695139,stop,-1.0,0.06434981004315295,-1.064349810043153,9.75,False,visible,2025-03
ETHUSDT,pullback_v1,SHORT,2025-03-26 20:00:00+00:00,2025-03-26 20:30:00+00:00,2025-03-28 04:30:00+00:00,2016.147094471245,2058.2926620254593,1965.5724134061877,1965.5724134061877,target,1.2000000000000053,0.07175655275769247,1.1282434472423128,8.0,False,visible,2025-03
ETHUSDT,pullback_v1,SHORT,2025-04-01 12:00:00+00:00,2025-04-01 15:00:00+00:00,2025-04-02 20:15:00+00:00,1900.9501129269938,1946.6660002840931,1846.0910480984749,1946.6660002840931,stop,-1.0,0.06237274029304582,-1.0623727402930458,7.3125,False,visible,2025-04
ETHUSDT,pullback_v1,SHORT,2025-04-09 16:00:00+00:00,2025-04-09 18:00:00+00:00,2025-04-10 13:30:00+00:00,1672.0629674602787,1752.204304946983,1575.8933624762337,1575.8933624762337,target,1.1999999999999984,0.03129588961010938,1.168704110389889,4.875,False,visible,2025-04
ETHUSDT,pullback_v1,SHORT,2025-04-12 12:00:00+00:00,2025-04-12 13:00:00+00:00,2025-04-14 11:00:00+00:00,1621.37415821416,1684.8608861569153,1545.1900846828535,1684.8608861569153,stop,-1.0,0.03830818371225839,-1.0383081837122583,11.5,False,visible,2025-04
